5.933252552745355013e-01,3.452176654509955256e-01,2.567538138287231986e-01
6.246548278996858494e-01,3.789217484492262700e-01,2.463545663508824035e-01
6.536730800671101127e-01,4.137724001159964748e-01,2.426444913384070701e-01
6.803615829257747549e-01,4.486940398197508673e-01,2.466693395602364836e-01
7.046807139668642694e-01,4.829486813194205364e-01,2.586714567419008959e-01
7.264866344508318363e-01,5.160476430569875816e-01,2.779533511697079295e-01
7.454270413787881244e-01,5.476741527735462522e-01,3.031336632614372584e-01
7.608331164891741771e-01,5.776223326597669239e-01,3.325677275253580145e-01
7.716746344761986620e-01,6.057508692577483478e-01,3.646888044102769566e-01
7.766847505104924609e-01,6.319482217017116099e-01,3.981840623537006851e-01
7.747095694548268296e-01,6.561061948069827343e-01,4.320381992523629755e-01
7.651580874688508338e-01,6.780980564103693542e-01,4.655067458468912234e-01
7.482780771654826690e-01,6.977568500861517364e-01,4.980642331774992049e-01
7.250842897217414373e-01,7.148504316987863705e-01,5.293505068233631539e-01
6.970309124268990741e-01,7.290526573323258264e-01,5.591238719218963871e-01
6.656540212314177030e-01,7.399148818163016061e-01,5.872226115877964281e-01
6.323322624188509877e-01,7.468487440435104263e-01,6.135334133558614234e-01
5.981852049351579215e-01,7.491398552692609680e-01,6.379641268682418875e-01
5.640647849149026394e-01,7.460185342835419231e-01,6.604178983635312639e-01
5.305910461314615745e-01,7.368065765638677211e-01,6.807654788398141976e-01
4.982012949879489061e-01,7.211252216783179403e-01,6.988124209847825785e-01
4.671977867888538749e-01,6.990933977086345452e-01,7.142584835622314277e-01
4.377892130384493097e-01,6.714114799877857198e-01,7.266493653287340315e-01
4.101261314529954238e-01,6.392674312846936546e-01,7.353287990603974977e-01
3.843326377338368571e-01,6.041037583402295574e-01,7.394155072468977519e-01
3.605375737238984413e-01,5.673570446398342737e-01,7.378532901275978162e-01
3.389091190557763644e-01,5.302687260370685385e-01,7.295945000143705395e-01
3.196967481475205264e-01,4.938003679685670222e-01,7.139327581289390823e-01
3.032833765127516679e-01,4.586329031697382042e-01,6.908730657895408855e-01
2.902454940842605913e-01,4.252124718884534582e-01,6.613097170861437224e-01
2.814057823846452533e-01,3.938134072171328715e-01,6.268542874493832073e-01
2.778370421368094867e-01,3.646043307825775903e-01,5.894098863199753735e-01
2.807466418404100938e-01,3.377173474011342380e-01,5.507489743682191241e-01
2.911781809452292924e-01,3.133322062871538027e-01,5.122721550016423597e-01
3.095749878601185001e-01,2.917959597521281867e-01,4.749569312417809552e-01
3.354320033883093632e-01,2.737900752212686362e-01,4.394181354296812780e-01
3.673080310682166338e-01,2.604940827384191748e-01,4.060051106817601507e-01
4.032249817367988820e-01,2.535598531593363236e-01,3.748964871328820947e-01
4.411867661617157044e-01,2.546566714105787943e-01,3.461845928483472945e-01
4.795389888408010393e-01,2.646756001397238545e-01,3.199600411144155054e-01
5.170917691525919180e-01,2.831920470716219329e-01,2.964137621546023005e-01
5.530812236879418808e-01,3.086505232085569039e-01,2.759655396627458956e-01
5.870684348256091090e-01,3.390141789963385666e-01,2.593929410497687882e-01
6.188354190757704432e-01,3.723425230891448390e-01,2.478695839128371159e-01
6.482980799273232453e-01,4.070686921651212598e-01,2.427802809780171822e-01
6.754339143475306395e-01,4.420429057069639733e-01,2.452765537114177663e-01
7.002131849307503542e-01,4.764694622806065483e-01,2.557783962078784001e-01
7.225194238357806054e-01,5.098184343839782251e-01,2.737584187403355185e-01
7.420490474462619890e-01,5.417453619176709756e-01,2.979345459213239566e-01
7.582006010980352206e-01,5.720271300650472401e-01,3.266814442790115791e-01
7.700100732937469328e-01,6.005130711775807928e-01,3.583987748215821112e-01
7.762354034324100427e-01,6.270881973916225816e-01,3.917185538948487200e-01
7.756659294800136717e-01,6.516454447705762876e-01,4.255692178104449330e-01
7.675723305733413993e-01,6.740632519123463950e-01,4.591581361267935146e-01
7.520364074486595163e-01,6.941841600399313306e-01,4.919222034614278982e-01
7.299466588502476760e-01,7.117906352249743218e-01,5.234735085888547745e-01
7.027028355598381459e-01,7.265768427229701842e-01,5.535509075911247967e-01
6.718484055291032986e-01,7.381194769808718803e-01,5.819799975822647076e-01
6.388038035584461261e-01,7.458571519848360420e-01,6.086404029399991034e-01
6.047409371964707070e-01,7.490962465910279144e-01,6.334379222068470261e-01
5.705610136443289848e-01,7.470687339152004558e-01,6.562786413096418636e-01
5.369247801150648369e-01,7.390640663234266938e-01,6.770418469979065934e-01
5.043006739194758614e-01,7.246291210286439632e-01,6.955484457503234852e-01
4.730133803249836899e-01,7.037761950866403549e-01,7.115219849153689990e-01
4.432865944375875555e-01,6.770960462724870954e-01,7.245415764607637810e-01
4.152794762693399755e-01,6.456984116338340129e-01,7.339926707494852653e-01
3.891188085930303853e-01,6.109980854121818128e-01,7.390362790871191079e-01
3.649300095796079169e-01,5.744505108883591893e-01,7.386403170691817621e-01
3.428707636976625617e-01,5.373441732006200011e-01,7.317337566204041854e-01
3.231712819736605735e-01,5.006963329895222081e-01,7.175146452230702909e-01
3.061844341112432977e-01,4.652390122965160968e-01,6.958287562573411966e-01
2.924449814128079472e-01,4.314586533036798288e-01,6.674023917664470007e-01
2.827258611963287538e-01,3.996573745330365690e-01,6.337383128350482231e-01
2.780561441654404442e-01,3.700188678584282465e-01,5.967201222101254920e-01
2.796345051851786834e-01,3.426764233816363969e-01,5.581705617894427984e-01
2.885674871030940447e-01,3.177928207701912200e-01,5.195703023246007746e-01
3.054472768063427601e-01,2.956715260367341336e-01,4.819753514639298908e-01
3.299630056546884460e-01,2.769156165328351404e-01,4.460627925692135509e-01
3.608311542617410606e-01,2.626017437995164516e-01,4.122251036910892230e-01
3.961351259746410114e-01,2.543112228953832710e-01,3.806668048462508169e-01
4.338471172936453901e-01,2.537670609286503676e-01,3.514904335062936647e-01
4.722310810320802243e-01,2.620689042024764714e-01,3.247798055190974642e-01
5.100077882976162824e-01,2.790526267949907657e-01,3.006974745778596136e-01
5.463388409494498443e-01,3.033350408926157038e-01,2.796086489023061894e-01
5.807315586449069977e-01,3.329187753589663012e-01,2.622148602014285346e-01
6.129329889757996197e-01,3.658140875696825889e-01,2.496197211539492311e-01
6.428393330274371209e-01,4.003739863741035965e-01,2.431952648836734898e-01
6.704215415035790215e-01,4.353719538627321972e-01,2.441793373995924665e-01
6.956568883345594090e-01,4.699512729809816047e-01,2.531612257412684808e-01
7.184525788777391675e-01,5.035378207026180997e-01,2.697913682211060538e-01
7.385495238036104970e-01,5.357571127067689565e-01,2.929028936040596331e-01
7.554109322416757699e-01,5.663670258100209631e-01,3.209035806228027754e-01
7.681418082231391553e-01,5.952062000469948710e-01,3.521670192634246410e-01
7.755364077634673281e-01,6.221551976184038768e-01,3.852722290288870810e-01
7.763446771996639351e-01,6.471072799209944826e-01,4.190905942433575948e-01
7.697118014778016049e-01,6.699452851455446334e-01,4.527794498891911656e-01
7.555532961622074550e-01,6.905203712208104472e-01,4.857360410656760830e-01
7.346198448707671469e-01,7.086285716233954313e-01,5.175429257455698151e-01
7.082427689623158606e-01,7.239832640267327424e-01,5.479180529864849936e-01
6.779630777048982759e-01,7.361856750535902272e-01,5.766731457235224623e-01
6.452385217856544397e-01,7.447015217661001607e-01,6.036797555648255598e-01
6.112927053982261105e-01,7.488599984194620474e-01,6.288406925964391547e-01
5.770773034141197799e-01,7.478995617942270080e-01,6.520640009987835883e-01
5.432955730616307877e-01,7.410848251822275135e-01,6.732363558176691631e-01
5.104488740269298441e-01,7.278962597152079939e-01,6.921925930855717946e-01
4.788858854333838400e-01,7.082439385894016004e-01,7.086783094061832600e-01
4.488466326564555797e-01,6.826067785565974599e-01,7.223041692858700458e-01
4.205000448062432561e-01,6.520081170365483736e-01,7.324960825419329913e-01
3.939767153787662179e-01,6.178250090174206566e-01,7.384582980849794254e-01
3.693998578251124765e-01,5.815240211304851803e-01,7.391883583015738113e-01
3.469181249452565896e-01,5.444369261437732588e-01,7.336033676010110804e-01
3.267443011985587398e-01,5.076362742911948445e-01,7.208203604882562621e-01
3.092034103466362871e-01,4.719067296671672906e-01,7.005351160913602104e-01
2.947906485626930473e-01,4.377773230014372352e-01,6.733019697697228967e-01
2.842300690259318974e-01,4.055803749933811764e-01,6.404995511314602874e-01
2.785040876634046758e-01,3.755171091064508637e-01,6.039751287478818398e-01
2.787931225206212726e-01,3.477248667370819168e-01,5.655913289528997634e-01
2.862505782299888391e-01,3.223534602151966189e-01,5.269061304861951678e-01
3.016022731608209440e-01,2.996686534695293114e-01,4.890559614387731679e-01
3.247286633015745716e-01,2.802019591223403050e-01,4.527837326682590535e-01
3.545171160255283227e-01,2.649291771606713808e-01,4.185286324571652061e-01
3.891326580111197919e-01,2.553479987734637024e-01,3.865241891977812538e-01
4.265308410422209984e-01,2.532053547772182833e-01,3.568861444017729645e-01
4.648997961568396842e-01,2.597839426715756184e-01,3.296950392861279777e-01
5.028700318107227618e-01,2.751822870511846375e-01,3.050896232810948461e-01
5.395249547448223160e-01,2.982135838666061800e-01,2.833856498225163500e-01
5.743141727416564146e-01,3.269436030697168150e-01,2.652114562281762677e-01
6.069464522226434289e-01,3.593454212003821535e-01,2.515960594323161104e-01
6.372956014217009413e-01,3.936943227671230172e-01,2.438834722229071827e-01
6.653235608288631253e-01,4.286849472753134771e-01,2.433778942191501815e-01
6.910118583765152422e-01,4.633962526504873392e-01,2.508266336303449640e-01
7.142878462995780886e-01,4.972068582449560847e-01,2.660629135903582188e-01
7.349327207837531573e-01,5.297097958408701901e-01,2.880503439015174583e-01
7.524711050700525483e-01,5.606420544920724947e-01,3.152445742239438631e-01
7.660784116959399315e-01,5.898301680579085549e-01,3.460018702937878721e-01
7.745950939042048899e-01,6.171491898327786663e-01,3.788512246862763000e-01
7.767485561538275407e-01,6.424918720191319377e-01,4.126065839337871854e-01
7.715731111870854919e-01,6.657446872947236916e-01,4.463734703427382211e-01
7.588203385434583170e-01,6.867665577981241221e-01,4.795074464581706719e-01
7.390930930001823329e-01,7.053660704318772678e-01,5.115597029237866078e-01
7.136400690796964597e-01,7.212747125811364013e-01,5.422257608634925008e-01
6.839889156138896364e-01,7.341173387673579631e-01,5.713022332116520774e-01
6.516293049784123159e-01,7.433866617001960719e-01,5.986515612889685700e-01
6.178353034781701725e-01,7.484362812020743938e-01,6.241726227042900810e-01
5.836100263313537262e-01,7.485154009538425024e-01,6.477744553938047378e-01
5.497010112860342135e-01,7.428708873079502562e-01,6.693500167103189069e-01
5.166443586669713373e-01,7.309249470991923125e-01,6.887467077004110205e-01
4.848143559946364034e-01,7.124908281359867424e-01,7.057304912907035321e-01
4.544687286347842137e-01,6.879347233487350666e-01,7.199417135102353926e-01
4.257873654381897355e-01,6.581862811620206033e-01,7.308452784832216720e-01
3.989057933217002860e-01,6.245747780817015871e-01,7.376890332081942336e-01
3.739462108098982607e-01,5.885695099776577788e-01,7.395046119062431700e-01
3.510496446548477256e-01,5.515410066330279637e-01,7.352076584836200190e-01
3.304132115759133570e-01,5.146161686884750397e-01,7.238486799417643835e-01
3.123362322416660120e-01,4.786335915135213614e-01,7.049844578314523602e-01
2.972765692761802359e-01,4.441671134497315876e-01,6.789961659584669018e-01
2.859106561170763339e-01,4.115816724364249057e-01,6.471244868481637047e-01
2.791722952145666570e-01,3.810984613275873456e-01,6.111629995350094102e-01
2.782154882814095731e-01,3.528616144173403191e-01,5.730023291212431591e-01
2.842253714492901651e-01,3.270116993338139655e-01,5.342736855669381058e-01
2.980451097060692889e-01,3.037822739267518335e-01,4.961952248044017022e-01
3.197405368121891689e-01,2.836401932105987456e-01,4.595791176052907434e-01
3.483804465309791598e-01,2.674640846722296517e-01,4.249149038822103708e-01
3.822313206269263297e-01,2.566585175731157520e-01,3.924683206472354136e-01
4.192487518255238466e-01,2.529668112038057082e-01,3.623712855734307348e-01
4.575525613637945188e-01,2.578260433983939337e-01,3.347044357516811841e-01
4.956830431273392401e-01,2.715937073519021361e-01,3.095870776908499211e-01
5.326420059240574156e-01,2.933009737782253934e-01,2.872906556219468888e-01
5.678173349412217741e-01,3.211019055726561655e-01,2.683739472432993267e-01
6.008760638483761074e-01,3.529467765814989222e-01,2.537885870024129131e-01
6.316668190060618082e-01,3.870370265162492718e-01,2.448373123138007368e-01
6.601400631220589732e-01,4.219868428241579372e-01,2.428706154366803704e-01
6.862789185935836977e-01,4.568076337516124297e-01,2.487799244389174991e-01
7.100275267818442204e-01,4.908276002949258920e-01,2.625832021695125862e-01
7.312032331442437361e-01,5.236047113140882558e-01,2.833886972214427757e-01
7.493883937881512525e-01,5.548530804146186712e-01,3.097154867379603438e-01
7.638290251555647226e-01,5.843856467614589878e-01,3.399124606319847697e-01
7.734198512635114264e-01,6.120708332493387527e-01,3.724625322868901356e-01
7.768818111727471276e-01,6.378000179833571703e-01,4.061222638085202896e-01
7.731542642165483148e-01,6.614625421100323033e-01,4.399437455535670782e-01
7.618299976231278636e-01,6.829242655231027026e-01,4.732388229933516266e-01
7.433558592390091535e-01,7.020053455879458060e-01,5.055254273826217393e-01
7.188837837148932541e-01,7.184542783512118946e-01,5.364750694277329313e-01
6.899162478936632370e-01,7.319185718210217129e-01,5.658679696967813255e-01
6.579683752812084396e-01,7.419176052154109469e-01,5.935563883545922348e-01
6.243628617245031709e-01,7.478305762434949155e-01,6.194343184690618287e-01
5.901549499495037931e-01,7.489211348557418546e-01,6.434108404870166886e-01
5.561381340982084476e-01,7.444250102827255633e-01,6.653841240413882474e-01
5.228851012723977343e-01,7.337143312336910084e-01,6.852128279239131370e-01
4.907974098295951326e-01,7.165117823871048897e-01,7.026816585274883176e-01
4.601518986688570845e-01,6.930712990675177432e-01,7.174587820675734084e-01
4.311406337273291367e-01,6.642225739848603983e-01,7.290464746133483720e-01
4.039052012960390736e-01,6.312372143845117467e-01,7.367360350959680781e-01
3.785679507077336914e-01,5.955782808849686694e-01,7.395966763135989330e-01
3.552636358546729656e-01,5.586497520607891509e-01,7.365518145179497100e-01
3.341753877060537059e-01,5.216313560830468932e-01,7.265995905736897242e-01
3.155789030574009946e-01,4.854165896907183808e-01,7.091702221377070847e-01
2.998969770684956626e-01,4.506262107217811619e-01,6.844732081413598124e-01
2.877600036082396118e-01,4.176601831937804543e-01,6.535994073737035892e-01
2.800520586859903127e-01,3.867620962471473023e-01,6.182711837859617976e-01
2.778939550762411503e-01,3.580855184724585083e-01,5.803938051106336538e-01
2.824885522633961421e-01,3.317652380828776115e-01,5.416662703591462735e-01
2.947794849046203036e-01,3.080077334170752690e-01,5.033889923754089057e-01
3.150092209646561114e-01,2.872220016140002441e-01,4.664466352522543269e-01
3.424355114815400558e-01,2.701944585546805500e-01,4.313827768882170233e-01
3.754453722185001618e-01,2.582303770868698556e-01,3.984986485779732357e-01
4.120124499035422994e-01,2.530448394553129199e-01,3.679453194167510155e-01
4.501975810645985621e-01,2.561986144486106953e-01,3.398067623320312758e-01
4.884520089196335846e-01,2.682985469260996125e-01,3.141869876649350246e-01
5.256929234319597244e-01,2.886120114845261431e-01,2.913182214599579489e-01
5.612424584474487999e-01,3.154074417607092840e-01,2.716939128922097324e-01
5.947223237054503064e-01,3.466290883701116932e-01,2.561872133690619169e-01
6.259530691480978959e-01,3.804100193414758357e-01,2.460483232593958236e-01
6.548711842482731749e-01,4.152830827220834742e-01,2.426545174231385382e-01
6.814588070067427727e-01,4.501890187425306444e-01,2.470251415009079299e-01
7.056736730541609548e-01,4.844023749489861363e-01,2.593616926590218696e-01
7.273652460446541346e-01,5.174433569607310712e-01,2.789296955551281987e-01
7.461696664967997217e-01,5.490011127398820578e-01,3.043276635451412915e-01
7.614026327175958953e-01,5.788734067047486276e-01,3.339083799542829634e-01
7.720195428483657141e-01,6.069208520260309658e-01,3.661135883174609917e-01
7.767497419953452997e-01,6.330325479513899678e-01,3.996430975252407980e-01
7.744545400842168803e-01,6.570999324717848866e-01,4.334941383423615568e-01
7.645756574217592583e-01,6.789949987842170964e-01,4.669328194600611548e-01
7.473979523240187328e-01,6.985485237941918557e-01,4.994418737085200011e-01
7.239628947980257800e-01,7.155249230632345636e-01,5.306671586079401148e-01
6.957350467993788090e-01,7.295933254911201038e-01,5.603711635409041047e-01
6.642475581888971359e-01,7.402992743199979797e-01,5.883948679694631645e-01
6.308691392938021725e-01,7.470483772300758885e-01,6.146264122107697458e-01
5.967075223879139134e-01,7.491218947221655045e-01,6.389739769915464551e-01
5.626037292633817577e-01,7.457505017313286189e-01,6.613399067907629325e-01
5.291688849774077719e-01,7.362643553845723554e-01,6.815928644486162202e-01
4.968335259702207907e-01,7.203025239252268674e-01,6.995347380934087145e-01
4.658950650486443079e-01,6.980084643297183034e-01,7.148596783338938554e-01
4.365589930750993219e-01,6.701068111121490922e-01,7.271055982040541821e-01
4.089740896059284037e-01,6.378019485520566301e-01,7.356066793961802963e-01
3.832640018322137077e-01,6.025412579983081551e-01,7.394723118832517983e-01
3.595585163776006676e-01,5.657560753012987886e-01,7.376417360768855458e-01
3.380283882582199029e-01,5.286767877036165908e-01,7.290742699312379171e-01
3.189276967254039974e-01,4.922524038065409502e-01,7.130870747246378372e-01
3.026464398715194570e-01,4.571525787435063992e-01,6.897221018831484196e-01
2.897708021821924218e-01,4.238146919260818990e-01,6.599106898558761980e-01
2.811347493877937587e-01,3.925071492330254874e-01,6.252867007962590318e-01
2.778204289471071231e-01,3.633955199780533052e-01,5.877553894059525108e-01
2.810356991500870261e-01,3.366120541881602035e-01,5.490766096662238471e-01
2.918076736532539406e-01,3.123409131930953153e-01,5.106326569861687759e-01
3.105441717680144098e-01,2.909398266978291403e-01,4.733836559307098013e-01
3.366962833721067194e-01,2.731088547633760966e-01,4.379309131997126125e-01
3.687893436565751748e-01,2.600507995054406329e-01,4.046145339125362117e-01
4.048341624128203309e-01,2.534312500997623618e-01,3.736077368488894823e-01
4.428437165320955882e-01,2.549030935922220742e-01,3.450009672946661166e-01
4.811826529461757929e-01,2.653072537248145069e-01,3.188868767419464345e-01
5.186810222105582291e-01,2.841612952231163391e-01,2.954634463301651914e-01
5.545912095288548782e-01,3.098743908138499870e-01,2.751634625680453583e-01
5.884858807802280101e-01,3.404038680360161884e-01,2.587819291852150871e-01
6.201544916910435301e-01,3.738217840374646328e-01,2.475074140849942705e-01
6.495170239461977024e-01,4.085795423084521150e-01,2.427253275954877054e-01
6.765521085416018598e-01,4.435443233535310004e-01,2.455650128989168013e-01
7.012280340558167957e-01,4.779337247049049164e-01,2.564070308386098285e-01
