0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.516257331404023856e-02,2.667902353787872131e-05,4.731458145393511216e-20
1.812692393903422017e-01,7.063730981585509975e-04,4.476746154894239552e-14
2.591817726865869309e-01,4.357609899863490281e-03,9.292401893135453060e-11
3.296799479490679641e-01,1.448829225768736781e-02,1.601400329826740376e-08
3.934693348435392424e-01,3.383954084583901123e-02,6.436299194283564969e-07
4.511883589816584328e-01,6.293194714711003446e-02,1.007773782072364445e-05
5.034146917417805511e-01,1.002580913412580710e-01,8.271618237454145218e-05
5.506710318268005500e-01,1.433884325903945489e-01,4.295919239707831315e-04
5.934303365753261783e-01,1.899023930822702488e-01,1.597364311246708950e-03
6.321205553272694067e-01,2.378168811127795435e-01,4.615226155787629375e-03
6.671289065215639802e-01,2.856673196583274787e-01,1.094992145859070148e-02
6.988056483641603700e-01,3.324407136680369579e-01,2.217911362028454278e-02
7.274665560594687497e-01,3.774728484283335073e-01,3.949371524746638634e-02
7.533900477830611786e-01,4.203538571070651320e-01,6.330789027143536585e-02
7.767975152718025189e-01,4.608530752313958478e-01,9.318977405638692590e-02
7.977997885103402798e-01,4.988615958291460206e-01,1.280856869812546928e-01
8.163037079234609639e-01,5.343476994214307885e-01,1.666517833434853768e-01
8.319066374672690056e-01,5.673212190978595970e-01,2.075310429260804612e-01
8.438465288630744299e-01,5.978052763195457198e-01,2.495171428244950251e-01
8.510862007557425946e-01,6.258157062290832240e-01,2.916200684196357251e-01
8.525587924827772168e-01,6.513486028118191662e-01,3.330707334785852347e-01
8.474962825374723341e-01,6.743748296449233459e-01,3.732963060499303598e-01
8.356850344774323647e-01,6.948385439372077865e-01,4.118857261042802587e-01
8.175281132880488633e-01,7.126564596306788069e-01,4.485550847635915717e-01
7.939172686533011447e-01,7.277160380026680420e-01,4.831167014112555669e-01
7.660126676967365933e-01,7.398729265864770754e-01,5.154528465338552579e-01
7.350344029767091891e-01,7.489496225736650414e-01,5.454938238850896015e-01
7.021182581886876717e-01,7.547381898682481438e-01,5.731996812282112996e-01
6.682420065298964040e-01,7.570099250845558903e-01,5.985447209032505045e-01
6.342033904090380592e-01,7.555343866688928323e-01,6.215040158341019749e-01
6.006287833240543383e-01,7.501086981424307520e-01,6.420412659070807715e-01
5.679963819385214219e-01,7.405953992771955319e-01,6.600975410685727685e-01
5.366640787408564206e-01,7.269637139137287152e-01,6.755807299862697235e-01
5.068970167664632598e-01,7.093257794894543000e-01,6.883560371813790546e-01
4.788927750091387936e-01,6.879582368796912650e-01,6.982385763149583369e-01
4.528037638128202813e-01,6.633017790569722960e-01,7.049901519195921340e-01
4.287572078365674555e-01,6.359369329252336778e-01,7.083235908287931482e-01
4.068733588696329950e-01,6.065411226867514216e-01,7.079190631867550154e-01
3.872825744419176597e-01,5.758369775768003018e-01,7.034568440901023401e-01
3.701415897086436368e-01,5.445431590535348976e-01,6.946686048546777403e-01
3.556486941414259140e-01,5.133365224967602058e-01,6.814034714803320902e-01
3.440564476425927443e-01,4.828303396100068756e-01,6.636965522135955808e-01
3.356789512208263604e-01,4.535694447415564157e-01,6.418202895870169788e-01
3.308885834404731718e-01,4.260406250279220042e-01,6.162986478698072590e-01
3.300952308859903539e-01,4.006954376823080310e-01,5.878746500323488444e-01
3.337009682037244684e-01,3.779817699204618409e-01,5.574391469613665384e-01
3.420275850503088910e-01,3.583783555804739840e-01,5.259423320357997644e-01
3.552248664831385572e-01,3.424215908984457601e-01,4.943141556465332487e-01
3.731822625380689096e-01,3.307067022657098621e-01,4.634114846863559567e-01
3.954762870468797598e-01,3.238410631839420684e-01,4.339983586991268960e-01
4.213801853095197059e-01,3.223378967055056110e-01,4.067553396060019089e-01
4.499387605174777760e-01,3.264716399816630088e-01,3.823071246250386301e-01
4.800833866065266076e-01,3.361553380943316793e-01,3.612526632321229059e-01
5.107485901517235805e-01,3.509056674698948219e-01,3.441784487707423845e-01
5.409581712379150087e-01,3.699156490828695021e-01,3.316369312356629018e-01
5.698670860783151548e-01,3.921955824663118095e-01,3.240840844187799497e-01
5.967626674999263470e-01,4.167187028754066325e-01,3.217922083233899500e-01
6.210392535798294755e-01,4.425274939789097806e-01,3.247736197014363668e-01
6.421644466912067584e-01,4.687891379592939445e-01,3.327510023479792745e-01
6.596549078816267286e-01,4.948100974154827636e-01,3.451880947453124238e-01
6.730753066402537232e-01,5.200260421007726341e-01,3.613662953666921807e-01
6.820653713204876123e-01,5.439807622276949806e-01,3.804777396804611134e-01
6.863877441292743908e-01,5.663026830680962798e-01,4.017083648045502997e-01
6.859783527079079679e-01,5.866833902520488531e-01,4.242970063457305319e-01
6.809776289051925335e-01,6.048598858110090237e-01,4.475684936478515064e-01
6.717284436118587942e-01,6.206010238110317712e-01,4.709455472216237948e-01
6.587407564354750278e-01,6.336982356879213851e-01,4.939462913630570662e-01
6.426350600757455567e-01,6.439607667162313698e-01,5.161734157767625675e-01
6.240810796034574892e-01,6.512157992855164279e-01,5.372993737596507557e-01
6.037449410483751722e-01,6.553137919591043303e-01,5.570504223214405304e-01
5.822514184229257150e-01,6.561389452720491899e-01,5.751910725487654474e-01
5.601622119330946781e-01,6.536238710425870124e-01,5.915099076682357460e-01
5.379676553529798566e-01,6.477665371818824847e-01,6.058072954792714793e-01
5.160881466765991910e-01,6.386464695186936380e-01,6.178855674604102344e-01
4.948817652135502065e-01,6.264366746864050706e-01,6.275423870790952652e-01
4.746553971209467315e-01,6.114080247605447882e-01,6.345683856221576713e-01
4.556775201160794264e-01,5.939242333822365438e-01,6.387504470169201864e-01
4.381914393173461653e-01,5.744276440584166199e-01,6.398821167711682412e-01
4.224281526126880681e-01,5.534182167767802696e-01,6.377821541979460385e-01
4.086181021150467885e-01,5.314296068657687888e-01,6.323209386167858437e-01
3.970008548001989768e-01,5.090066569413076447e-01,6.234521505002361685e-01
3.878312855115403357e-01,4.866879097706298118e-01,6.112444146369506726e-01
3.813801811509112683e-01,4.649953664273603349e-01,5.959054634377271009e-01
3.779266009592925912e-01,4.444319876549481241e-01,5.777914866276961936e-01
3.777392668161513312e-01,4.254856983583112373e-01,5.573974242379452493e-01
3.810454567308321217e-01,4.086367538200020855e-01,5.353294908439106825e-01
3.879887772905903920e-01,3.943633977441581284e-01,5.122662507888195993e-01
3.985822706362915357e-01,3.831384330781316683e-01,4.889179487704393701e-01
4.126677773728719134e-01,3.754090201999435439e-01,4.659923260392148658e-01
4.298949450258882643e-01,3.715547442181928450e-01,4.441719329049892417e-01
4.497291550392727988e-01,3.718280872972103412e-01,4.241022974594245154e-01
4.714890329694382820e-01,3.762932090730948809e-01,4.063860814954137757e-01
4.944036883846387176e-01,3.847870520667854288e-01,3.915750863342812860e-01
5.176743147795014321e-01,3.969211596912765594e-01,3.801524743770656189e-01
5.405256965037811279e-01,4.121257590399599602e-01,3.725017763063725451e-01
5.622397722263314801e-01,4.297199894743050641e-01,3.688673992070267138e-01
5.821713249729298933e-01,4.489852294150448175e-01,3.693188640538977441e-01
5.997521224599847711e-01,4.692238610753857730e-01,3.737332947487066459e-01
6.144923646002504736e-01,4.897964044391731608e-01,3.818048770797774494e-01
6.259871852280707305e-01,5.101384484220805593e-01,3.930798654899145816e-01
6.339315254607906791e-01,5.297630055000739357e-01,4.070069899013410430e-01
6.381408757635137485e-01,5.482543516149899210e-01,4.229903853703101402e-01
6.385705443286262550e-01,5.652581545823982534e-01,4.404348040513090257e-01
6.353248008945103775e-01,5.804710905626071504e-01,4.587779596467569942e-01
6.286501315495640618e-01,5.936318766904971067e-01,4.775093924350622410e-01
6.189124400646228708e-01,6.045148443366176183e-01,4.961780214221720997e-01
6.065631052988694760e-01,6.129267453572736501e-01,5.143914617005164169e-01
5.921012847632165510e-01,6.187071370435892614e-01,5.318101486902312436e-01
5.760392830104948958e-01,6.217323744805477448e-01,5.481386887803850749e-01
5.588753386003550983e-01,6.219227624699283918e-01,5.631162289716049596e-01
5.410754539581404954e-01,6.192518446187369463e-01,5.765071324590239632e-01
5.230637984871207014e-01,6.137562107432332770e-01,5.880929404628612023e-01
5.052201292448487147e-01,6.055437842453953445e-01,5.976664825509760970e-01
4.878823240786138715e-01,5.947985155804503821e-01,6.050289957615816450e-01
4.713522728298842890e-01,5.817798977217575329e-01,6.099911530667218029e-01
4.559036563355222671e-01,5.668166708573623147e-01,6.123788419091956703e-01
4.417904440471900895e-01,5.502953540711853497e-01,6.120442133428877218e-01
4.292550804130790265e-01,5.326453139314788476e-01,6.088818101914335035e-01
4.185353474252275774e-01,5.143227654886111111e-01,6.028484033522767405e-01
4.098687088467166117e-01,4.957961571781311916e-01,5.939837170162824975e-01
4.034927264785991841e-01,4.775348472772650843e-01,5.824280084614663622e-01
3.996399125570362365e-01,4.600019967397560028e-01,5.684321101223102080e-01
3.985255181452959095e-01,4.436513671254638802e-01,5.523566443045511143e-01
4.003274843912537073e-01,4.289263548240018764e-01,5.346595686365258615e-01
4.051594474450589956e-01,4.162582733143723179e-01,5.158741735327638800e-01
