2.580708985974136116e-01,3.688814580970344870e-01,6.176234244384291028e-01,0.000000000000000000e+00
2.572254734909389939e-01,3.549999426250291523e-01,5.981461166256828443e-01,0.000000000000000000e+00
2.578893514407915033e-01,3.416664892577542245e-01,5.785223837586546125e-01,0.000000000000000000e+00
2.602014449290757092e-01,3.288859903632115333e-01,5.589130322915776272e-01,0.000000000000000000e+00
2.642827348600519377e-01,3.166677508138520669e-01,5.394530200947483811e-01,0.000000000000000000e+00
2.702228467843268978e-01,3.050282864529873517e-01,5.202525968520302913e-01,0.000000000000000000e+00
2.780668044647086612e-01,2.939949571739080003e-01,5.013995781546687347e-01,0.000000000000000000e+00
2.878050025582404303e-01,2.836104419572682001e-01,4.829621013859335954e-01,0.000000000000000000e+00
2.993680306723323636e-01,2.739381069544829517e-01,4.649915546630359886e-01,0.000000000000000000e+00
3.126281660250629368e-01,2.650677553197146596e-01,4.475254068368649807e-01,0.000000000000000000e+00
3.274073578685737784e-01,2.571207584543429014e-01,4.305898141897529507e-01,0.000000000000000000e+00
3.434903942685360589e-01,2.502528153238685604e-01,4.142019459568906936e-01,0.000000000000000000e+00
3.606404518994270059e-01,2.446520199736326173e-01,3.983720488863645159e-01,0.000000000000000000e+00
3.786147698837746822e-01,2.405299351535778452e-01,3.831052941881619156e-01,0.000000000000000000e+00
3.971781036474650306e-01,2.381045206180899543e-01,3.684034965723803623e-01,0.000000000000000000e+00
4.161127804304046163e-01,2.375760968621578040e-01,3.542668133998617686e-01,0.000000000000000000e+00
4.352250607267732496e-01,2.391005488624398101e-01,3.406955455042381398e-01,0.000000000000000000e+00
4.543481567396154275e-01,2.427659547646540406e-01,3.276921695717655014e-01,0.000000000000000000e+00
4.733426284913602733e-01,2.485787156383251761e-01,3.152637323506247147e-01,0.000000000000000000e+00
4.920949747922344630e-01,2.564623931704113069e-01,3.034247135343695057e-01,0.000000000000000000e+00
5.105151421644640308e-01,2.662684824051151367e-01,2.922004032695526554e-01,0.000000000000000000e+00
5.285335338602340505e-01,2.777951832451979741e-01,2.816307213704997148e-01,0.000000000000000000e+00
5.460979153828563470e-01,2.908089732441180297e-01,2.717742043416360720e-01,0.000000000000000000e+00
5.631704615845204431e-01,3.050646793197845930e-01,2.627116250859839464e-01,0.000000000000000000e+00
5.797250776819824480e-01,3.203214034521072451e-01,2.545484105278774667e-01,0.000000000000000000e+00
5.957450357098469373e-01,3.363534971506918492e-01,2.474147790694941063e-01,0.000000000000000000e+00
6.112209131906879422e-01,3.529569764137174270e-01,2.414624899314173345e-01,0.000000000000000000e+00
6.261487871648369063e-01,3.699523265466095334e-01,2.368573815555159168e-01,0.000000000000000000e+00
6.405286160136876017e-01,3.871848075070423723e-01,2.337675807779215353e-01,0.000000000000000000e+00
6.543627336757110724e-01,4.045231769850411441e-01,2.323484105965573365e-01,0.000000000000000000e+00
6.676543725318628830e-01,4.218575610920523578e-01,2.327261251436537337e-01,0.000000000000000000e+00
6.804061263955214489e-01,4.390969567991201972e-01,2.349833430383362898e-01,0.000000000000000000e+00
6.926182562527773978e-01,4.561666808754273328e-01,2.391490020468635125e-01,0.000000000000000000e+00
7.042867396189561591e-01,4.730059375137714017e-01,2.451946730645802874e-01,0.000000000000000000e+00
7.154009746241545287e-01,4.895655916973639110e-01,2.530375239493214967e-01,0.000000000000000000e+00
7.259410908737295998e-01,5.058061780998038826e-01,2.625488360434213297e-01,0.000000000000000000e+00
7.358748899214165862e-01,5.216961481822595115e-01,2.735656844598011728e-01,0.000000000000000000e+00
7.451545915007391496e-01,5.372103323029981947e-01,2.859039385291958779e-01,0.000000000000000000e+00
7.537137145181738163e-01,5.523286006353687050e-01,2.993701952411663703e-01,0.000000000000000000e+00
7.614646754768608083e-01,5.670346940480560649e-01,3.137717863045076383e-01,0.000000000000000000e+00
7.682978721053825844e-01,5.813152069360233432e-01,3.289242170912726748e-01,0.000000000000000000e+00
7.740831310181529590e-01,5.951587025825973987e-01,3.446561337026294858e-01,0.000000000000000000e+00
7.786743103447142378e-01,6.085549446611998592e-01,3.608121487779395453e-01,0.000000000000000000e+00
7.819175002000087193e-01,6.214942275157991913e-01,3.772540193181956325e-01,0.000000000000000000e+00
7.836624782291206071e-01,6.339667867839657855e-01,3.938606356271617259e-01,0.000000000000000000e+00
7.837762703642259243e-01,6.459622656584779188e-01,4.105272356011466228e-01,0.000000000000000000e+00
7.821568126352517192e-01,6.574692106028463545e-01,4.271641594764680194e-01,0.000000000000000000e+00
7.787443542091435633e-01,6.684745671290890368e-01,4.436953759407116227e-01,0.000000000000000000e+00
7.735285305807404477e-01,6.789631480510515127e-01,4.600569352996182748e-01,0.000000000000000000e+00
7.665499598417382376e-01,6.889170512554535497e-01,4.761954485394223613e-01,0.000000000000000000e+00
7.578964439367750217e-01,6.983150123635890605e-01,4.920666499392634674e-01,0.000000000000000000e+00
7.476948880124881791e-01,7.071316886289809034e-01,5.076340701789433529e-01,0.000000000000000000e+00
7.361007747809207302e-01,7.153368801919303133e-01,5.228678350429979416e-01,0.000000000000000000e+00
7.232871528033367747e-01,7.228947195353992994e-01,5.377435806548047648e-01,0.000000000000000000e+00
7.094341932876491175e-01,7.297628642788740461e-01,5.522414807204890641e-01,0.000000000000000000e+00
6.947207763988942908e-01,7.358917572361679538e-01,5.663453723693047115e-01,0.000000000000000000e+00
6.793180731046930543e-01,7.412240489746224625e-01,5.800419622079215909e-01,0.000000000000000000e+00
6.633852609467713046e-01,7.456942973350926263e-01,5.933200980954616011e-01,0.000000000000000000e+00
6.470670308355499500e-01,7.492291003647092440e-01,6.061700871698721960e-01,0.000000000000000000e+00
6.304925435500539077e-01,7.517478255460509073e-01,6.185830442079705005e-01,0.000000000000000000e+00
6.137753711353568509e-01,7.531641596679566897e-01,6.305502475662608797e-01,0.000000000000000000e+00
5.970141645038661293e-01,7.533886175093833515e-01,6.420624880170986426e-01,0.000000000000000000e+00
5.802937298609189831e-01,7.523321524041909347e-01,6.531093876520329689e-01,0.000000000000000000e+00
5.636863330107064751e-01,7.499108639198668325e-01,6.636786684513626966e-01,0.000000000000000000e+00
5.472530866924387727e-01,7.460516368355891714e-01,6.737553504574717023e-01,0.000000000000000000e+00
5.310453316333511031e-01,7.406983311658249525e-01,6.833208584651353501e-01,0.000000000000000000e+00
5.151059584454157347e-01,7.338179228305742319e-01,6.923520201696976573e-01,0.000000000000000000e+00
4.994706425334418665e-01,7.254058358589539068e-01,7.008199441391504969e-01,0.000000000000000000e+00
4.841689819808391859e-01,7.154896709187328341e-01,7.086887775013324120e-01,0.000000000000000000e+00
4.692255401875272125e-01,7.041306688974524608e-01,7.159143627613618888e-01,0.000000000000000000e+00
4.546608026639059608e-01,6.914225501305922839e-01,7.224428440451214906e-01,0.000000000000000000e+00
4.404920622800791441e-01,6.774877784356460042e-01,7.282093188527939409e-01,0.000000000000000000e+00
4.267342509658742511e-01,6.624717278830785094e-01,7.331367008056706158e-01,0.000000000000000000e+00
4.134007336035353530e-01,6.465353754210934056e-01,7.371349861760556621e-01,0.000000000000000000e+00
4.005040987284084197e-01,6.298478698616603033e-01,7.401014010075445126e-01,0.000000000000000000e+00
3.880569443493304127e-01,6.125789880389043152e-01,7.419215998775846588e-01,0.000000000000000000e+00
3.760727122333423211e-01,5.948930233356435338e-01,7.424726230816295347e-01,0.000000000000000000e+00
3.645665716861293815e-01,5.769438277294357542e-01,7.416278610515198988e-01,0.000000000000000000e+00
